 v-sweep         vsg_out         vsd_out         id              id_w           
 1.12000000e+00  1.12000000e+00  5.00000000e-02  1.89722606e-06  1.89722606e-01 
 1.13000000e+00  1.13000000e+00  5.00000000e-02  1.95667508e-06  1.95667508e-01 
 1.14000000e+00  1.14000000e+00  5.00000000e-02  2.01605646e-06  2.01605646e-01 
 1.15000000e+00  1.15000000e+00  5.00000000e-02  2.07536222e-06  2.07536222e-01 
 1.16000000e+00  1.16000000e+00  5.00000000e-02  2.13458540e-06  2.13458540e-01 
 1.17000000e+00  1.17000000e+00  5.00000000e-02  2.19371989e-06  2.19371989e-01 
 1.18000000e+00  1.18000000e+00  5.00000000e-02  2.25276032e-06  2.25276032e-01 
 1.19000000e+00  1.19000000e+00  5.00000000e-02  2.31170201e-06  2.31170201e-01 
 1.20000000e+00  1.20000000e+00  5.00000000e-02  2.37054076e-06  2.37054076e-01 
 1.21000000e+00  1.21000000e+00  5.00000000e-02  2.42927292e-06  2.42927292e-01 
 1.22000000e+00  1.22000000e+00  5.00000000e-02  2.48789518e-06  2.48789518e-01 
 1.23000000e+00  1.23000000e+00  5.00000000e-02  2.54640465e-06  2.54640465e-01 
 1.24000000e+00  1.24000000e+00  5.00000000e-02  2.60479870e-06  2.60479870e-01 
 1.25000000e+00  1.25000000e+00  5.00000000e-02  2.66307500e-06  2.66307500e-01 
 1.26000000e+00  1.26000000e+00  5.00000000e-02  2.72123144e-06  2.72123144e-01 
 1.27000000e+00  1.27000000e+00  5.00000000e-02  2.77926612e-06  2.77926612e-01 
 1.28000000e+00  1.28000000e+00  5.00000000e-02  2.83717730e-06  2.83717730e-01 
 1.29000000e+00  1.29000000e+00  5.00000000e-02  2.89496344e-06  2.89496344e-01 
 1.30000000e+00  1.30000000e+00  5.00000000e-02  2.95262308e-06  2.95262308e-01 
 1.31000000e+00  1.31000000e+00  5.00000000e-02  3.01015493e-06  3.01015493e-01 
 1.32000000e+00  1.32000000e+00  5.00000000e-02  3.06755778e-06  3.06755778e-01 
 1.33000000e+00  1.33000000e+00  5.00000000e-02  3.12483055e-06  3.12483055e-01 
 1.34000000e+00  1.34000000e+00  5.00000000e-02  3.18197220e-06  3.18197220e-01 
 1.35000000e+00  1.35000000e+00  5.00000000e-02  3.23898182e-06  3.23898182e-01 
 1.36000000e+00  1.36000000e+00  5.00000000e-02  3.29585855e-06  3.29585855e-01 
 1.37000000e+00  1.37000000e+00  5.00000000e-02  3.35260159e-06  3.35260159e-01 
 1.38000000e+00  1.38000000e+00  5.00000000e-02  3.40921019e-06  3.40921019e-01 
 1.39000000e+00  1.39000000e+00  5.00000000e-02  3.46568368e-06  3.46568368e-01 
 1.40000000e+00  1.40000000e+00  5.00000000e-02  3.52202143e-06  3.52202143e-01 
 1.41000000e+00  1.41000000e+00  5.00000000e-02  3.57822283e-06  3.57822283e-01 
 1.42000000e+00  1.42000000e+00  5.00000000e-02  3.63428735e-06  3.63428735e-01 
 1.43000000e+00  1.43000000e+00  5.00000000e-02  3.69021448e-06  3.69021448e-01 
 1.44000000e+00  1.44000000e+00  5.00000000e-02  3.74600375e-06  3.74600375e-01 
 1.45000000e+00  1.45000000e+00  5.00000000e-02  3.80165471e-06  3.80165471e-01 
 1.46000000e+00  1.46000000e+00  5.00000000e-02  3.85716698e-06  3.85716698e-01 
 1.47000000e+00  1.47000000e+00  5.00000000e-02  3.91254016e-06  3.91254016e-01 
 1.48000000e+00  1.48000000e+00  5.00000000e-02  3.96777392e-06  3.96777392e-01 
 1.49000000e+00  1.49000000e+00  5.00000000e-02  4.02286792e-06  4.02286792e-01 
 1.50000000e+00  1.50000000e+00  5.00000000e-02  4.07782188e-06  4.07782188e-01 
 1.51000000e+00  1.51000000e+00  5.00000000e-02  4.13263552e-06  4.13263552e-01 
 1.52000000e+00  1.52000000e+00  5.00000000e-02  4.18730858e-06  4.18730858e-01 
 1.53000000e+00  1.53000000e+00  5.00000000e-02  4.24184084e-06  4.24184084e-01 
 1.54000000e+00  1.54000000e+00  5.00000000e-02  4.29623209e-06  4.29623209e-01 
 1.55000000e+00  1.55000000e+00  5.00000000e-02  4.35048213e-06  4.35048213e-01 
 1.56000000e+00  1.56000000e+00  5.00000000e-02  4.40459079e-06  4.40459079e-01 
 1.57000000e+00  1.57000000e+00  5.00000000e-02  4.45855792e-06  4.45855792e-01 
 1.58000000e+00  1.58000000e+00  5.00000000e-02  4.51238335e-06  4.51238335e-01 
 1.59000000e+00  1.59000000e+00  5.00000000e-02  4.56606699e-06  4.56606699e-01 
 1.60000000e+00  1.60000000e+00  5.00000000e-02  4.61960871e-06  4.61960871e-01 
 1.61000000e+00  1.61000000e+00  5.00000000e-02  4.67300842e-06  4.67300842e-01 
 1.62000000e+00  1.62000000e+00  5.00000000e-02  4.72626603e-06  4.72626603e-01 
 1.63000000e+00  1.63000000e+00  5.00000000e-02  4.77938147e-06  4.77938147e-01 
 1.64000000e+00  1.64000000e+00  5.00000000e-02  4.83235469e-06  4.83235469e-01 
 1.65000000e+00  1.65000000e+00  5.00000000e-02  4.88518563e-06  4.88518563e-01 
 1.66000000e+00  1.66000000e+00  5.00000000e-02  4.93787427e-06  4.93787427e-01 
 1.67000000e+00  1.67000000e+00  5.00000000e-02  4.99042057e-06  4.99042057e-01 
 1.68000000e+00  1.68000000e+00  5.00000000e-02  5.04282453e-06  5.04282453e-01 
 1.69000000e+00  1.69000000e+00  5.00000000e-02  5.09508614e-06  5.09508614e-01 
 1.70000000e+00  1.70000000e+00  5.00000000e-02  5.14720539e-06  5.14720539e-01 
 1.71000000e+00  1.71000000e+00  5.00000000e-02  5.19918232e-06  5.19918232e-01 
 1.72000000e+00  1.72000000e+00  5.00000000e-02  5.25101694e-06  5.25101694e-01 
 1.73000000e+00  1.73000000e+00  5.00000000e-02  5.30270928e-06  5.30270928e-01 
 1.74000000e+00  1.74000000e+00  5.00000000e-02  5.35425937e-06  5.35425937e-01 
 1.75000000e+00  1.75000000e+00  5.00000000e-02  5.40566728e-06  5.40566728e-01 
 1.76000000e+00  1.76000000e+00  5.00000000e-02  5.45693306e-06  5.45693306e-01 
 1.77000000e+00  1.77000000e+00  5.00000000e-02  5.50805675e-06  5.50805675e-01 
 1.78000000e+00  1.78000000e+00  5.00000000e-02  5.55903844e-06  5.55903844e-01 
 1.79000000e+00  1.79000000e+00  5.00000000e-02  5.60987820e-06  5.60987820e-01 
 1.80000000e+00  1.80000000e+00  5.00000000e-02  5.66057611e-06  5.66057611e-01 
 1.81000000e+00  1.81000000e+00  5.00000000e-02  5.71113227e-06  5.71113227e-01 
 1.82000000e+00  1.82000000e+00  5.00000000e-02  5.76154676e-06  5.76154676e-01 
 1.83000000e+00  1.83000000e+00  5.00000000e-02  5.81181968e-06  5.81181968e-01 
 1.84000000e+00  1.84000000e+00  5.00000000e-02  5.86195114e-06  5.86195114e-01 
 1.85000000e+00  1.85000000e+00  5.00000000e-02  5.91194125e-06  5.91194125e-01 
 1.86000000e+00  1.86000000e+00  5.00000000e-02  5.96179013e-06  5.96179013e-01 
 1.87000000e+00  1.87000000e+00  5.00000000e-02  6.01149791e-06  6.01149791e-01 
 1.88000000e+00  1.88000000e+00  5.00000000e-02  6.06106469e-06  6.06106469e-01 
 1.89000000e+00  1.89000000e+00  5.00000000e-02  6.11049062e-06  6.11049062e-01 
 1.90000000e+00  1.90000000e+00  5.00000000e-02  6.15977584e-06  6.15977584e-01 
 1.91000000e+00  1.91000000e+00  5.00000000e-02  6.20892046e-06  6.20892046e-01 
 1.92000000e+00  1.92000000e+00  5.00000000e-02  6.25792466e-06  6.25792466e-01 
 1.93000000e+00  1.93000000e+00  5.00000000e-02  6.30678857e-06  6.30678857e-01 
 1.94000000e+00  1.94000000e+00  5.00000000e-02  6.35551235e-06  6.35551235e-01 
 1.95000000e+00  1.95000000e+00  5.00000000e-02  6.40409615e-06  6.40409615e-01 
 1.96000000e+00  1.96000000e+00  5.00000000e-02  6.45254013e-06  6.45254013e-01 
 1.97000000e+00  1.97000000e+00  5.00000000e-02  6.50084445e-06  6.50084445e-01 
 1.98000000e+00  1.98000000e+00  5.00000000e-02  6.54900929e-06  6.54900929e-01 
 1.99000000e+00  1.99000000e+00  5.00000000e-02  6.59703481e-06  6.59703481e-01 
 2.00000000e+00  2.00000000e+00  5.00000000e-02  6.64492117e-06  6.64492117e-01 
 2.01000000e+00  2.01000000e+00  5.00000000e-02  6.69266857e-06  6.69266857e-01 
 2.02000000e+00  2.02000000e+00  5.00000000e-02  6.74027719e-06  6.74027719e-01 
 2.03000000e+00  2.03000000e+00  5.00000000e-02  6.78774720e-06  6.78774720e-01 
 2.04000000e+00  2.04000000e+00  5.00000000e-02  6.83507879e-06  6.83507879e-01 
 2.05000000e+00  2.05000000e+00  5.00000000e-02  6.88227214e-06  6.88227214e-01 
 2.06000000e+00  2.06000000e+00  5.00000000e-02  6.92932746e-06  6.92932746e-01 
 2.07000000e+00  2.07000000e+00  5.00000000e-02  6.97624493e-06  6.97624493e-01 
 2.08000000e+00  2.08000000e+00  5.00000000e-02  7.02302475e-06  7.02302475e-01 
 2.09000000e+00  2.09000000e+00  5.00000000e-02  7.06966712e-06  7.06966712e-01 
 2.10000000e+00  2.10000000e+00  5.00000000e-02  7.11617223e-06  7.11617223e-01 
 2.11000000e+00  2.11000000e+00  5.00000000e-02  7.16254031e-06  7.16254031e-01 
 2.12000000e+00  2.12000000e+00  5.00000000e-02  7.20877154e-06  7.20877154e-01 
 2.13000000e+00  2.13000000e+00  5.00000000e-02  7.25486615e-06  7.25486615e-01 
 2.14000000e+00  2.14000000e+00  5.00000000e-02  7.30082433e-06  7.30082433e-01 
 2.15000000e+00  2.15000000e+00  5.00000000e-02  7.34664630e-06  7.34664630e-01 
 2.16000000e+00  2.16000000e+00  5.00000000e-02  7.39233229e-06  7.39233229e-01 
 2.17000000e+00  2.17000000e+00  5.00000000e-02  7.43788249e-06  7.43788249e-01 
 2.18000000e+00  2.18000000e+00  5.00000000e-02  7.48329713e-06  7.48329713e-01 
 2.19000000e+00  2.19000000e+00  5.00000000e-02  7.52857643e-06  7.52857643e-01 
 2.20000000e+00  2.20000000e+00  5.00000000e-02  7.57372062e-06  7.57372062e-01 
 2.21000000e+00  2.21000000e+00  5.00000000e-02  7.61872993e-06  7.61872993e-01 
 2.22000000e+00  2.22000000e+00  5.00000000e-02  7.66360455e-06  7.66360455e-01 
 2.23000000e+00  2.23000000e+00  5.00000000e-02  7.70834475e-06  7.70834475e-01 
 2.24000000e+00  2.24000000e+00  5.00000000e-02  7.75295073e-06  7.75295073e-01 
 2.25000000e+00  2.25000000e+00  5.00000000e-02  7.79742273e-06  7.79742273e-01 
 2.26000000e+00  2.26000000e+00  5.00000000e-02  7.84176098e-06  7.84176098e-01 
 2.27000000e+00  2.27000000e+00  5.00000000e-02  7.88596572e-06  7.88596572e-01 
 2.28000000e+00  2.28000000e+00  5.00000000e-02  7.93003718e-06  7.93003718e-01 
 2.29000000e+00  2.29000000e+00  5.00000000e-02  7.97397560e-06  7.97397560e-01 
 2.30000000e+00  2.30000000e+00  5.00000000e-02  8.01778121e-06  8.01778121e-01 
 2.31000000e+00  2.31000000e+00  5.00000000e-02  8.06145427e-06  8.06145427e-01 
 2.32000000e+00  2.32000000e+00  5.00000000e-02  8.10499499e-06  8.10499499e-01 
 2.33000000e+00  2.33000000e+00  5.00000000e-02  8.14840362e-06  8.14840362e-01 
 2.34000000e+00  2.34000000e+00  5.00000000e-02  8.19168042e-06  8.19168042e-01 
 2.35000000e+00  2.35000000e+00  5.00000000e-02  8.23482563e-06  8.23482563e-01 
 2.36000000e+00  2.36000000e+00  5.00000000e-02  8.27783947e-06  8.27783947e-01 
 2.37000000e+00  2.37000000e+00  5.00000000e-02  8.32072221e-06  8.32072221e-01 
 2.38000000e+00  2.38000000e+00  5.00000000e-02  8.36347411e-06  8.36347411e-01 
 2.39000000e+00  2.39000000e+00  5.00000000e-02  8.40609538e-06  8.40609538e-01 
 2.40000000e+00  2.40000000e+00  5.00000000e-02  8.44858630e-06  8.44858630e-01 
 2.41000000e+00  2.41000000e+00  5.00000000e-02  8.49094710e-06  8.49094710e-01 
 2.42000000e+00  2.42000000e+00  5.00000000e-02  8.53317805e-06  8.53317805e-01 
 2.43000000e+00  2.43000000e+00  5.00000000e-02  8.57527939e-06  8.57527939e-01 
 2.44000000e+00  2.44000000e+00  5.00000000e-02  8.61725138e-06  8.61725138e-01 
 2.45000000e+00  2.45000000e+00  5.00000000e-02  8.65909427e-06  8.65909427e-01 
 2.46000000e+00  2.46000000e+00  5.00000000e-02  8.70080832e-06  8.70080832e-01 
 2.47000000e+00  2.47000000e+00  5.00000000e-02  8.74239378e-06  8.74239378e-01 
 2.48000000e+00  2.48000000e+00  5.00000000e-02  8.78385090e-06  8.78385090e-01 
 2.49000000e+00  2.49000000e+00  5.00000000e-02  8.82517996e-06  8.82517996e-01 
 2.50000000e+00  2.50000000e+00  5.00000000e-02  8.86638119e-06  8.86638119e-01 
 2.51000000e+00  2.51000000e+00  5.00000000e-02  8.90745487e-06  8.90745487e-01 
 2.52000000e+00  2.52000000e+00  5.00000000e-02  8.94840126e-06  8.94840126e-01 
 2.53000000e+00  2.53000000e+00  5.00000000e-02  8.98922060e-06  8.98922060e-01 
 2.54000000e+00  2.54000000e+00  5.00000000e-02  9.02991317e-06  9.02991317e-01 
 2.55000000e+00  2.55000000e+00  5.00000000e-02  9.07047922e-06  9.07047922e-01 
 2.56000000e+00  2.56000000e+00  5.00000000e-02  9.11091902e-06  9.11091902e-01 
 2.57000000e+00  2.57000000e+00  5.00000000e-02  9.15123283e-06  9.15123283e-01 
 2.58000000e+00  2.58000000e+00  5.00000000e-02  9.19142091e-06  9.19142091e-01 
 2.59000000e+00  2.59000000e+00  5.00000000e-02  9.23148354e-06  9.23148354e-01 
 2.60000000e+00  2.60000000e+00  5.00000000e-02  9.27142096e-06  9.27142096e-01 
 2.61000000e+00  2.61000000e+00  5.00000000e-02  9.31123345e-06  9.31123345e-01 
 2.62000000e+00  2.62000000e+00  5.00000000e-02  9.35092127e-06  9.35092127e-01 
 2.63000000e+00  2.63000000e+00  5.00000000e-02  9.39048469e-06  9.39048469e-01 
 2.64000000e+00  2.64000000e+00  5.00000000e-02  9.42992397e-06  9.42992397e-01 
 2.65000000e+00  2.65000000e+00  5.00000000e-02  9.46923938e-06  9.46923938e-01 
 2.66000000e+00  2.66000000e+00  5.00000000e-02  9.50843119e-06  9.50843119e-01 
 2.67000000e+00  2.67000000e+00  5.00000000e-02  9.54749967e-06  9.54749967e-01 
 2.68000000e+00  2.68000000e+00  5.00000000e-02  9.58644508e-06  9.58644508e-01 
 2.69000000e+00  2.69000000e+00  5.00000000e-02  9.62526769e-06  9.62526769e-01 
 2.70000000e+00  2.70000000e+00  5.00000000e-02  9.66396777e-06  9.66396777e-01 
 2.71000000e+00  2.71000000e+00  5.00000000e-02  9.70254560e-06  9.70254560e-01 
 2.72000000e+00  2.72000000e+00  5.00000000e-02  9.74100143e-06  9.74100143e-01 
 2.73000000e+00  2.73000000e+00  5.00000000e-02  9.77933554e-06  9.77933554e-01 
 2.74000000e+00  2.74000000e+00  5.00000000e-02  9.81754821e-06  9.81754821e-01 
 2.75000000e+00  2.75000000e+00  5.00000000e-02  9.85563969e-06  9.85563969e-01 
 2.76000000e+00  2.76000000e+00  5.00000000e-02  9.89361026e-06  9.89361026e-01 
 2.77000000e+00  2.77000000e+00  5.00000000e-02  9.93146019e-06  9.93146019e-01 
 2.78000000e+00  2.78000000e+00  5.00000000e-02  9.96918976e-06  9.96918976e-01 
 2.79000000e+00  2.79000000e+00  5.00000000e-02  1.00067992e-05  1.00067992e+00 
 2.80000000e+00  2.80000000e+00  5.00000000e-02  1.00442889e-05  1.00442889e+00 
 2.81000000e+00  2.81000000e+00  5.00000000e-02  1.00816590e-05  1.00816590e+00 
 2.82000000e+00  2.82000000e+00  5.00000000e-02  1.01189098e-05  1.01189098e+00 
 2.83000000e+00  2.83000000e+00  5.00000000e-02  1.01560416e-05  1.01560416e+00 
 2.84000000e+00  2.84000000e+00  5.00000000e-02  1.01930546e-05  1.01930546e+00 
 2.85000000e+00  2.85000000e+00  5.00000000e-02  1.02299492e-05  1.02299492e+00 
 2.86000000e+00  2.86000000e+00  5.00000000e-02  1.02667256e-05  1.02667256e+00 
 2.87000000e+00  2.87000000e+00  5.00000000e-02  1.03033841e-05  1.03033841e+00 
 2.88000000e+00  2.88000000e+00  5.00000000e-02  1.03399250e-05  1.03399250e+00 
 2.89000000e+00  2.89000000e+00  5.00000000e-02  1.03763485e-05  1.03763485e+00 
 2.90000000e+00  2.90000000e+00  5.00000000e-02  1.04126548e-05  1.04126548e+00 
 2.91000000e+00  2.91000000e+00  5.00000000e-02  1.04488444e-05  1.04488444e+00 
 2.92000000e+00  2.92000000e+00  5.00000000e-02  1.04849174e-05  1.04849174e+00 
 2.93000000e+00  2.93000000e+00  5.00000000e-02  1.05208741e-05  1.05208741e+00 
 2.94000000e+00  2.94000000e+00  5.00000000e-02  1.05567148e-05  1.05567148e+00 
 2.95000000e+00  2.95000000e+00  5.00000000e-02  1.05924398e-05  1.05924398e+00 
